Growth,Tree,Time,Age
0.571126883,A15,1662,52
0.153544299,A2,1700,52
0.362432249,A13,1729,52
0.473867774,A6,106,53
0.652593196,A12,138,53
0.241939194,A11,169,53
0.486400483,A19,202,53
0.238135431,A7,280,53
0.350126632,A10,415,53
0.326827811,A20,526,53
0.160885527,A3,853,53
0.21563574,A18,891,53
0.215907504,A5,900,53
0.266539043,A1,1030,53
0.274905144,A16,1040,53
0.257013619,A14,1131,53
0.405663535,A17,1239,53
0.111989879,A4,1391,53
0.166572543,A9,1454,53
0.235385639,A8,1542,53
0.344105382,A15,1663,53
0.615606106,A2,1701,53
0.557415463,A13,1730,53
0.436951737,A6,107,54
0.334844359,A12,139,54
0.233623567,A11,170,54
0.461363285,A19,203,54
0.300360283,A7,281,54
0.331014408,A10,416,54
0.243287595,A20,527,54
0.208096526,A3,854,54
0.455647533,A18,892,54
0.162924295,A5,901,54
0.328354329,A1,1031,54
0.400072502,A16,1041,54
0.241025058,A14,1132,54
0.30403601,A17,1240,54
0.081468246,A4,1392,54
0.182616857,A9,1455,54
0.091745723,A8,1543,54
0.347364066,A15,1664,54
0.272427666,A2,1702,54
0.310470789,A13,1731,54
0.328762083,A6,108,55
0.338345369,A12,140,55
0.239460963,A11,171,55
0.414101673,A19,204,55
0.176628232,A7,282,55
0.348136035,A10,417,55
0.177759201,A20,528,55
0.205995115,A3,855,55
0.18528336,A18,893,55
0.115064714,A5,902,55
0.356889654,A1,1032,55
0.197602661,A16,1042,55
0.198167544,A14,1133,55
0.445343069,A17,1241,55
0.119710669,A4,1393,55
0.340779837,A9,1456,55
0.487153267,A8,1544,55
0.407458026,A15,1665,55
0.349540226,A2,1703,55
0.277472071,A13,1732,55
0.399285916,A6,109,56
0.278732307,A12,141,56
0.402957667,A11,172,56
0.413732404,A19,205,56
0.211902056,A7,283,56
0.360257731,A10,418,56
0.191763466,A20,529,56
0.1133553,A3,856,56
0.259315378,A18,894,56
0.199763423,A5,903,56
0.389653102,A1,1033,56
0.440313179,A16,1043,56
0.313892223,A14,1134,56
0.192126292,A17,1242,56
0.081529618,A4,1394,56
0.154316533,A9,1457,56
0.365181989,A8,1545,56
0.489077905,A15,1666,56
0.585611745,A2,1704,56
0.197964386,A13,1733,56
0.462662736,A6,110,57
0.387195826,A12,142,57
0.242230609,A11,173,57
0.240713187,A19,206,57
0.129634383,A7,284,57
0.11884519,A10,419,57
0.254079357,A20,530,57
0.214166625,A3,857,57
0.214270443,A18,895,57
0.301106095,A5,904,57
0.288872182,A1,1034,57
0.214957322,A16,1044,57
0.337661375,A14,1135,57
0.413980045,A17,1243,57
0.099698701,A4,1395,57
0.22230957,A9,1458,57
0.315324393,A8,1546,57
0.535458392,A15,1667,57
0.321814567,A2,1705,57
0.140975874,A13,1734,57
0.761098935,A6,111,58
0.350136831,A12,143,58
0.257589112,A11,174,58
0.328345835,A19,207,58
0.163886076,A7,285,58
0.179146358,A10,420,58
0.195631083,A20,531,58
0.21741873,A3,858,58
0.487113703,A18,896,58
0.183327446,A5,905,58
0.233218515,A1,1035,58
0.428299028,A16,1045,58
0.215071584,A14,1136,58
0.248319455,A17,1244,58
0.103232633,A4,1396,58
0.224049869,A9,1459,58
0.122241783,A8,1547,58
0.460065026,A15,1668,58
0.383125416,A2,1706,58
0.268423359,A13,1735,58
0.347473089,A6,112,59
0.295022667,A12,144,59
0.158574865,A11,175,59
0.400600069,A19,208,59
0.228599441,A7,286,59
0.264561266,A10,421,59
0.217441217,A20,532,59
0.087579323,A3,859,59
0.421989496,A18,897,59
0.11904342,A5,906,59
0.212148578,A1,1036,59
0.359027129,A16,1046,59
0.313658036,A14,1137,59
0.470675449,A17,1245,59
0.124249288,A4,1397,59
0.175992273,A9,1460,59
0.274240145,A8,1548,59
0.322801928,A15,1669,59
0.428950689,A2,1707,59
0.320278687,A13,1736,59
0.424740344,A6,113,60
0.271391727,A12,145,60
0.348198891,A11,176,60
0.827854071,A19,209,60
0.210212999,A7,287,60
0.278177737,A10,422,60
0.316041977,A20,533,60
0.206947018,A3,860,60
0.216832867,A18,898,60
0.217879771,A5,907,60
0.433542084,A1,1037,60
0.81281293,A16,1047,60
0.280666837,A14,1138,60
0.358649796,A17,1246,60
0.100625604,A4,1398,60
0.201239336,A9,1461,60
0.288029113,A8,1549,60
0.440347125,A15,1670,60
0.286383698,A2,1708,60
0.218566125,A13,1737,60
0.311051904,A6,114,61
0.456990176,A12,146,61
0.19976406,A11,177,61
0.546461504,A19,210,61
0.171388399,A7,288,61
0.321612155,A10,423,61
0.3141794,A20,534,61
0.130564318,A3,861,61
0.184126579,A18,899,61
0.1782591,A5,908,61
0.489648506,A1,1038,61
0.405107762,A16,1048,61
0.285433736,A14,1139,61
0.425604953,A17,1247,61
0.200061847,A4,1399,61
0.351595154,A9,1462,61
0.272036503,A8,1550,61
0.609405447,A15,1671,61
0.444449531,A2,1709,61
0.394104893,A13,1738,61
0.535053677,A6,115,62
0.216376706,A12,147,62
0.1847877,A11,178,62
0.317448916,A19,211,62
0.141844229,A7,289,62
0.38777087,A10,424,62
0.2507517,A20,535,62
0.234149111,A3,862,62
0.312353099,A18,900,62
0.19391603,A5,909,62
0.210527123,A1,1039,62
0.310732544,A16,1049,62
0.431253266,A14,1140,62
0.411841831,A17,1248,62
0.120281087,A4,1400,62
0.23024473,A9,1463,62
0.243781226,A8,1551,62
0.26320924,A15,1672,62
0.230822036,A2,1710,62
0.259808915,A13,1739,62
0.336975261,A6,116,63
0.509331825,A12,148,63
0.346757493,A11,179,63
0.329148388,A19,212,63
0.122272173,A7,290,63
0.209174939,A10,425,63
0.226410264,A20,536,63
0.173579191,A3,863,63
0.366698444,A18,901,63
0.113526173,A5,910,63
0.251174241,A1,1040,63
0.309637102,A16,1050,63
0.172317155,A14,1141,63
0.372216248,A17,1249,63
0.147937603,A4,1401,63
0.240441076,A9,1464,63
0.215926516,A8,1552,63
0.333466013,A15,1673,63
0.287746999,A2,1711,63
0.312340927,A13,1740,63
0.405522578,A6,117,64
0.319236891,A12,149,64
0.252328405,A11,180,64
0.446306085,A19,213,64
0.208708415,A7,291,64
0.227135606,A10,426,64
0.173913195,A20,537,64
0.104925108,A3,864,64
0.36294088,A18,902,64
0.243415328,A5,911,64
0.231063283,A1,1041,64
0.183379195,A16,1051,64
0.257764786,A14,1142,64
0.421338517,A17,1250,64
0.096063334,A4,1402,64
0.23826673,A9,1465,64
0.20323433,A8,1553,64
0.388465324,A15,1674,64
0.205321191,A2,1712,64
0.173011299,A13,1741,64
0.79910204,A6,118,65
0.323484446,A12,150,65
0.307223551,A11,181,65
0.411369794,A19,214,65
0.265138193,A7,292,65
0.193098322,A10,427,65
0.256122241,A20,538,65
0.185451923,A3,865,65
0.245062021,A18,903,65
0.295052098,A5,912,65
0.306729728,A1,1042,65
0.305520572,A16,1052,65
0.358846877,A14,1143,65
0.246891197,A17,1251,65
0.061385147,A4,1403,65
0.204322293,A9,1466,65
0.207932249,A8,1554,65
0.269168164,A15,1675,65
0.288093879,A2,1713,65
0.120765253,A13,1742,65
0.308252291,A6,119,66
0.519266209,A12,151,66
0.10938914,A11,182,66
0.593298188,A19,215,66
0.256604356,A7,293,66
0.159067635,A10,428,66
0.51043856,A20,539,66
0.110810092,A3,866,66
0.276538022,A18,904,66
0.179671331,A5,913,66
0.333911641,A1,1043,66
0.262652599,A16,1053,66
0.23180732,A14,1144,66
0.207643953,A17,1252,66
0.169946248,A4,1404,66
0.300880627,A9,1467,66
0.235880948,A8,1555,66
0.214921764,A15,1676,66
0.234837996,A2,1714,66
0.224285228,A13,1743,66
0.266536078,A6,120,67
0.629873449,A12,152,67
0.139805369,A11,183,67
0.351501753,A19,216,67
0.184480127,A7,294,67
0.184771404,A10,429,67
0.196168335,A20,540,67
0.205505551,A3,867,67
0.272419357,A18,905,67
0.139151091,A5,914,67
0.256149206,A1,1044,67
0.757383846,A16,1054,67
0.286032933,A14,1145,67
0.46566517,A17,1253,67
0.145817537,A4,1405,67
0.216787552,A9,1468,67
0.150132477,A8,1556,67
0.340230209,A15,1677,67
0.292415575,A2,1715,67
0.240629039,A13,1744,67
0.525495361,A6,121,68
0.43432053,A12,153,68
0.224900381,A11,184,68
0.279070579,A19,217,68
0.26901269,A7,295,68
0.289297622,A10,430,68
0.277716877,A20,541,68
0.207307007,A3,868,68
0.231373736,A18,906,68
0.21864431,A5,915,68
0.331671104,A1,1045,68
0.392771959,A16,1055,68
0.174759702,A14,1146,68
0.302622586,A17,1254,68
0.184986464,A4,1406,68
0.179890533,A9,1469,68
0.176062807,A8,1557,68
0.400263379,A15,1678,68
0.364084299,A2,1716,68
0.199729454,A13,1745,68
0.303571859,A6,122,69
0.448881744,A12,154,69
0.286681522,A11,185,69
0.545187984,A19,218,69
0.143461448,A7,296,69
0.47947586,A10,431,69
0.323781052,A20,542,69
0.158364663,A3,869,69
0.325117244,A18,907,69
0.134791632,A5,916,69
0.341281806,A1,1046,69
0.518707695,A16,1056,69
0.230983363,A14,1147,69
0.356822937,A17,1255,69
0.09736591,A4,1407,69
0.276561584,A9,1470,69
0.293882207,A8,1558,69
0.137117966,A15,1679,69
0.275982879,A2,1717,69
0.239623878,A13,1746,69
0.444397426,A6,123,70
0.279154319,A12,155,70
0.157603812,A11,186,70
0.314893386,A19,219,70
0.155786023,A7,297,70
0.130469066,A10,432,70
0.161083956,A20,543,70
0.174204645,A3,870,70
0.210534192,A18,908,70
0.131686212,A5,917,70
0.340493921,A1,1047,70
0.36648019,A16,1057,70
0.256040422,A14,1148,70
0.48101832,A17,1256,70
0.14958313,A4,1408,70
0.217079042,A9,1471,70
0.219986976,A8,1559,70
0.241129757,A15,1680,70
0.220447329,A2,1718,70
0.266036529,A13,1747,70
0.183444826,A6,124,71
0.419106472,A12,156,71
0.131722002,A11,187,71
0.298035136,A19,220,71
0.295222553,A7,298,71
0.199770034,A10,433,71
0.251851199,A20,544,71
0.15334709,A3,871,71
0.181649497,A18,909,71
0.143146688,A5,918,71
0.242157989,A1,1048,71
0.217287609,A16,1058,71
0.550699195,A14,1149,71
0.442817326,A17,1257,71
0.256810054,A4,1409,71
0.190123692,A9,1472,71
0.374553866,A8,1560,71
0.496745601,A15,1681,71
0.251036615,A2,1719,71
0.253675222,A13,1748,71
0.40399944,A6,125,72
0.472602744,A12,157,72
0.221790397,A11,188,72
0.301943456,A19,221,72
0.1728457,A7,299,72
0.106856064,A10,434,72
0.225059324,A20,545,72
0.110473315,A3,872,72
0.211211925,A18,910,72
0.193939013,A5,919,72
0.290130584,A1,1049,72
0.269516033,A16,1059,72
0.223099507,A14,1150,72
0.32796074,A17,1258,72
0.139642211,A4,1410,72
0.18835501,A9,1473,72
0.275745741,A8,1561,72
0.36382959,A15,1682,72
0.325820609,A2,1720,72
0.219218232,A13,1749,72
0.462405452,A6,126,73
0.345812731,A12,158,73
0.262589297,A11,189,73
0.293861964,A19,222,73
0.118163453,A7,300,73
0.197955358,A10,435,73
0.3999258,A20,546,73
0.103322204,A3,873,73
0.219816254,A18,911,73
0.160603999,A5,920,73
0.176429733,A1,1050,73
0.439070278,A16,1060,73
0.221194249,A14,1151,73
0.423191923,A17,1259,73
0.078856292,A4,1411,73
0.115074945,A9,1474,73
0.278227151,A8,1562,73
0.160128164,A15,1683,73
0.27435385,A2,1721,73
0.217495667,A13,1750,73
0.255133007,A6,127,74
0.62435585,A12,159,74
0.078537602,A11,190,74
0.567557851,A19,223,74
0.207481499,A7,301,74
0.151397043,A10,436,74
0.189937239,A20,547,74
0.089634126,A3,874,74
0.370122002,A18,912,74
0.242409797,A5,921,74
0.249306376,A1,1051,74
0.564765193,A16,1061,74
0.325022539,A14,1152,74
0.30888622,A17,1260,74
0.216255959,A4,1412,74
0.253444955,A9,1475,74
0.209275009,A8,1563,74
0.307310089,A15,1684,74
0.419188142,A2,1722,74
0.22456448,A13,1751,74
0.213538227,A6,128,75
0.616572182,A12,160,75
0.278414893,A11,191,75
0.221008709,A19,224,75
0.241889428,A7,302,75
0.23921964,A10,437,75
0.218474983,A20,548,75
0.110057893,A3,875,75
0.270293452,A18,913,75
0.10195428,A5,922,75
0.213137888,A1,1052,75
0.495181689,A16,1062,75
0.270446524,A14,1153,75
0.282391574,A17,1261,75
0.172442585,A4,1413,75
0.172305616,A9,1476,75
0.207898317,A8,1564,75
0.196766023,A15,1685,75
0.199317009,A2,1723,75
0.234222692,A13,1752,75
0.335690075,A6,129,76
0.563292405,A12,161,76
0.19211872,A11,192,76
0.224850043,A19,225,76
0.231541753,A7,303,76
0.120152534,A10,438,76
0.318665775,A20,549,76
0.101617962,A3,876,76
0.269813362,A18,914,76
0.149076259,A5,923,76
0.348561236,A1,1053,76
0.235212548,A16,1063,76
0.165969618,A14,1154,76
0.614237859,A17,1262,76
0.144131737,A4,1414,76
0.241639086,A9,1477,76
0.476505577,A8,1565,76
0.253644282,A15,1686,76
0.171481709,A2,1724,76
0.174725444,A13,1753,76
0.145691231,A6,130,77
0.609945899,A12,162,77
0.173308616,A11,193,77
0.334898983,A19,226,77
0.204549595,A7,304,77
0.220770622,A10,439,77
0.327572046,A20,550,77
0.115280364,A3,877,77
0.29471042,A18,915,77
0.14357086,A5,924,77
0.448365228,A1,1054,77
0.175454304,A16,1064,77
0.287254524,A14,1155,77
0.290876968,A17,1263,77
0.123049045,A4,1415,77
0.123931926,A9,1478,77
0.408789839,A8,1566,77
0.331535843,A15,1687,77
0.282194214,A2,1725,77
0.423883288,A13,1754,77
0.392324299,A6,131,78
0.553656388,A12,163,78
0.113855404,A11,194,78
0.156027289,A19,227,78
0.383763244,A7,305,78
0.164179032,A10,440,78
0.377935888,A20,551,78
0.077992734,A3,878,78
0.244665892,A18,916,78
0.141317767,A5,925,78
0.356765103,A1,1055,78
0.237604336,A16,1065,78
0.266640859,A14,1156,78
0.419379892,A17,1264,78
0.153606799,A4,1416,78
0.133057304,A9,1479,78
0.251337272,A8,1567,78
0.496327491,A15,1688,78
0.17297782,A2,1726,78
0.303710989,A13,1755,78
0.392248945,A6,132,79
0.290620406,A12,164,79
0.143161495,A11,195,79
0.270914651,A19,228,79
0.295705769,A7,306,79
0.276404262,A10,441,79
0.275870194,A20,552,79
0.131995348,A3,879,79
0.290534852,A18,917,79
0.158898047,A5,926,79
0.329802576,A1,1056,79
0.22375597,A16,1066,79
0.324799229,A14,1157,79
0.332209579,A17,1265,79
0.151862741,A4,1417,79
0.189904412,A9,1480,79
0.373313776,A8,1568,79
0.236411723,A15,1689,79
0.125254098,A2,1727,79
0.267213525,A13,1756,79
0.263933147,A6,133,80
0.212815043,A12,165,80
0.260862236,A11,196,80
0.159280731,A19,229,80
0.262594257,A7,307,80
0.192428343,A10,442,80
0.204574776,A20,553,80
0.10294679,A3,880,80
0.406867642,A18,918,80
0.124729737,A5,927,80
0.322546684,A1,1057,80
0.403149867,A16,1067,80
0.273645518,A14,1158,80
0.183862581,A17,1266,80
0.14559756,A4,1418,80
0.125147176,A9,1481,80
0.172453064,A8,1569,80
0.139961205,A15,1690,80
0.193586711,A2,1728,80
0.315526763,A13,1757,80
0.190951204,A6,134,81
0.372282309,A12,166,81
0.214864141,A11,197,81
0.176904584,A19,230,81
0.363196079,A7,308,81
0.158201933,A10,443,81
0.269000148,A20,554,81
0.133855899,A3,881,81
0.322114401,A18,919,81
0.15911752,A5,928,81
0.283077471,A1,1058,81
0.450302823,A16,1068,81
0.254035901,A14,1159,81
0.366460124,A17,1267,81
0.13846341,A4,1419,81
0.121084483,A9,1482,81
0.563371542,A8,1570,81
0.162016571,A15,1691,81
0.401981035,A2,1729,81
0.226870919,A13,1758,81
0.245346396,A6,135,82
0.439493374,A12,167,82
0.171551486,A11,198,82
0.28553893,A19,231,82
0.139121621,A7,309,82
0.117975965,A10,444,82
0.455925249,A20,555,82
0.147854072,A3,882,82
0.230874187,A18,920,82
0.125154742,A5,929,82
0.312326075,A1,1059,82
0.412334414,A16,1069,82
0.204016202,A14,1160,82
0.342150879,A17,1268,82
0.129955949,A4,1420,82
0.210664522,A9,1483,82
0.154931943,A8,1571,82
0.281896561,A15,1692,82
0.154676868,A2,1730,82
0.265532508,A13,1759,82
0.231020831,A6,136,83
0.612136499,A12,168,83
0.145419694,A11,199,83
0.181870959,A19,232,83
0.19599978,A7,310,83
0.208892883,A10,445,83
0.320436853,A20,556,83
0.213286097,A3,883,83
0.314808424,A18,921,83
0.127748705,A5,930,83
0.42148374,A1,1060,83
0.268083812,A16,1070,83
0.392185555,A14,1161,83
0.238339175,A17,1269,83
0.1002724,A4,1421,83
0.133703976,A9,1484,83
0.274939319,A8,1572,83
0.145720154,A15,1693,83
0.23498418,A2,1731,83
0.144296248,A13,1760,83
0.347563862,A6,137,84
0.386730696,A12,169,84
0.272472658,A11,200,84
0.223150636,A19,233,84
0.32438974,A7,311,84
0.173160646,A10,446,84
0.446457758,A20,557,84
0.063707168,A3,884,84
0.224976891,A18,922,84
0.185091324,A5,931,84
0.412014972,A1,1061,84
0.268743053,A16,1071,84
0.221634538,A14,1162,84
0.345207169,A17,1270,84
0.095132307,A4,1422,84
0.11490626,A9,1485,84
0.46255226,A8,1573,84
0.185524849,A15,1694,84
0.200003423,A2,1732,84
0.42302364,A13,1761,84
0.308968404,A6,138,85
0.379230154,A12,170,85
0.191986254,A11,201,85
0.171153241,A19,234,85
0.310383074,A7,312,85
0.16234158,A10,447,85
0.182370379,A20,558,85
0.030544859,A3,885,85
0.222151551,A18,923,85
0.092843819,A5,932,85
0.347621132,A1,1062,85
0.227633747,A16,1072,85
0.391189303,A14,1163,85
0.276106945,A17,1271,85
0.155389738,A4,1423,85
0.181426111,A9,1486,85
0.407918741,A8,1574,85
0.302827211,A15,1695,85
0.181267081,A2,1733,85
0.408345632,A13,1762,85
0.215012151,A6,139,86
0.235208425,A12,171,86
0.369978485,A11,202,86
0.182109443,A19,235,86
0.248091461,A7,313,86
0.169341051,A10,448,86
0.359523242,A20,559,86
0.142212737,A3,886,86
0.138174456,A18,924,86
0.132245471,A5,933,86
0.260804224,A1,1063,86
0.563592283,A16,1073,86
0.421898934,A14,1164,86
0.400784198,A17,1272,86
0.106195911,A4,1424,86
0.135151722,A9,1487,86
0.254305256,A8,1575,86
0.258713696,A15,1696,86
0.109312893,A2,1734,86
0.274160645,A13,1763,86
0.176735724,A6,140,87
0.58189864,A12,172,87
0.207977754,A11,203,87
0.23799164,A19,236,87
0.183595781,A7,314,87
0.239498942,A10,449,87
0.29120926,A20,560,87
0.129730517,A3,887,87
0.31868754,A18,925,87
0.1207658,A5,934,87
0.289400987,A1,1064,87
0.298019381,A16,1074,87
0.347952622,A14,1165,87
0.201270797,A17,1273,87
0.145064219,A4,1425,87
0.152815441,A9,1488,87
0.310392219,A8,1576,87
0.24957335,A15,1697,87
0.217852503,A2,1735,87
0.332830476,A13,1764,87
0.244613623,A6,141,88
0.254176925,A12,173,88
0.238032776,A11,204,88
0.295992489,A19,237,88
0.227486672,A7,315,88
0.182354368,A10,450,88
0.304391684,A20,561,88
0.047145541,A3,888,88
0.263417491,A18,926,88
0.149432322,A5,935,88
0.186169025,A1,1065,88
0.343746531,A16,1075,88
0.234554937,A14,1166,88
0.182001031,A17,1274,88
0.113614373,A4,1426,88
0.130670927,A9,1489,88
0.214348146,A8,1577,88
0.42129153,A15,1698,88
0.101156074,A2,1736,88
0.270394286,A13,1765,88
0.208120466,A6,142,89
0.556253846,A12,174,89
0.230887183,A11,205,89
0.192163431,A19,238,89
0.131335582,A7,316,89
0.194922415,A10,451,89
0.319087107,A20,562,89
0.107736488,A3,889,89
0.195241541,A18,927,89
0.058892926,A5,936,89
0.296818562,A1,1066,89
0.543749189,A16,1076,89
0.136819488,A14,1167,89
0.218160085,A17,1275,89
0.16575891,A4,1427,89
0.114626241,A9,1490,89
0.278909531,A8,1578,89
0.243723544,A15,1699,89
0.175015632,A2,1737,89
0.161773561,A13,1766,89
0.207123077,A6,143,90
0.46976614,A12,175,90
0.363550897,A11,206,90
0.175674946,A19,239,90
0.200576406,A7,317,90
0.293422266,A10,452,90
0.314922817,A20,563,90
0.110720356,A3,890,90
0.255492042,A18,928,90
0.055515463,A5,937,90
0.398523652,A1,1067,90
0.233248644,A16,1077,90
0.255340156,A14,1168,90
0.227286537,A17,1276,90
0.100189071,A4,1428,90
0.210341642,A9,1491,90
0.212399097,A8,1579,90
0.192101874,A15,1700,90
0.190264262,A2,1738,90
0.338542751,A13,1767,90
0.308136382,A6,144,91
0.192455713,A12,176,91
0.079543295,A11,207,91
0.198000197,A19,240,91
0.172680565,A7,318,91
0.245336391,A10,453,91
0.336569098,A20,564,91
0.078893191,A3,891,91
0.19916497,A18,929,91
0.140945524,A5,938,91
0.362523283,A1,1068,91
0.251635077,A16,1078,91
0.189698856,A14,1169,91
0.223779898,A17,1277,91
0.062482681,A4,1429,91
0.1567162,A9,1492,91
0.13887944,A8,1580,91
0.547446499,A15,1701,91
0.106039666,A2,1739,91
0.265280157,A13,1768,91
0.470453939,A6,145,92
0.182822518,A12,177,92
0.14538144,A11,208,92
0.097394221,A19,241,92
0.103530796,A7,319,92
0.153023418,A10,454,92
0.159959181,A20,565,92
0.120718452,A3,892,92
0.335951664,A18,930,92
0.076307714,A5,939,92
0.238424292,A1,1069,92
0.36357057,A16,1079,92
0.175173118,A14,1170,92
0.291765038,A17,1278,92
0.120892248,A4,1430,92
0.301546292,A9,1493,92
0.216416556,A8,1581,92
0.197263587,A15,1702,92
0.245900572,A2,1740,92
0.142784215,A13,1769,92
0.357030248,A6,146,93
0.310982248,A12,178,93
0.097916216,A11,209,93
0.210835088,A19,242,93
0.225023963,A7,320,93
0.225575704,A10,455,93
0.386586406,A20,566,93
0.080432342,A3,893,93
0.132548954,A18,931,93
0.080139302,A5,940,93
0.307143092,A1,1070,93
0.128393716,A16,1080,93
0.231246408,A14,1171,93
0.276938984,A17,1279,93
0.084112149,A4,1431,93
0.199995717,A9,1494,93
0.275471737,A8,1582,93
0.128064918,A15,1703,93
0.223941556,A2,1741,93
0.312881166,A13,1770,93
0.398086201,A6,147,94
0.35346814,A12,179,94
0.211083989,A11,210,94
0.393092926,A19,243,94
0.1563578,A7,321,94
0.120299701,A10,456,94
0.314250863,A20,567,94
0.056037782,A3,894,94
0.316946326,A18,932,94
0.060677426,A5,941,94
0.500434442,A1,1071,94
0.233667706,A16,1081,94
0.215784229,A14,1172,94
0.364602152,A17,1280,94
0.104774858,A4,1432,94
0.114545233,A9,1495,94
0.197688787,A8,1583,94
0.270706165,A15,1704,94
0.138219662,A2,1742,94
0.267185167,A13,1771,94
0.592523247,A6,148,95
0.192078173,A12,180,95
0.173898623,A11,211,95
0.499267227,A19,244,95
0.183928872,A7,322,95
0.243232172,A10,457,95
0.28551681,A20,568,95
0.052905026,A3,895,95
0.19020578,A18,933,95
0.070932929,A5,942,95
0.208041056,A1,1072,95
0.282911853,A16,1082,95
0.18930878,A14,1173,95
0.244914405,A17,1281,95
0.111970302,A4,1433,95
0.198851566,A9,1496,95
0.234929531,A8,1584,95
0.313825863,A15,1705,95
0.112536931,A2,1743,95
0.135573957,A13,1772,95
0.241684348,A6,149,96
0.371522785,A12,181,96
0.251379026,A11,212,96
0.16545699,A19,245,96
0.154425548,A7,323,96
0.257405695,A10,458,96
0.312011505,A20,569,96
0.101094806,A3,896,96
0.232574556,A18,934,96
0.183597633,A5,943,96
0.365766121,A1,1073,96
0.265250461,A16,1083,96
0.33414563,A14,1174,96
0.197429083,A17,1282,96
0.100083418,A4,1434,96
0.171751618,A9,1497,96
0.218102581,A8,1585,96
0.245344143,A15,1706,96
0.124899848,A2,1744,96
0.281613174,A13,1773,96
0.174311121,A6,150,97
0.352492701,A12,182,97
0.128203104,A11,213,97
0.426752771,A19,246,97
0.156317397,A7,324,97
0.651716588,A10,459,97
0.296434177,A20,570,97
0.094201403,A3,897,97
0.240986805,A18,935,97
0.122151204,A5,944,97
0.350616028,A1,1074,97
0.261080847,A16,1084,97
0.331151864,A14,1175,97
0.273455113,A17,1283,97
0.087831965,A4,1435,97
0.179423064,A9,1498,97
0.281586847,A8,1586,97
0.349458204,A15,1707,97
0.257013142,A2,1745,97
0.306218897,A13,1774,97
0.317474347,A6,151,98
0.330197631,A12,183,98
0.171180295,A11,214,98
0.223385044,A19,247,98
0.329755619,A7,325,98
0.235676238,A10,460,98
0.367090736,A20,571,98
0.088658318,A3,898,98
0.073031735,A18,936,98
0.077340427,A5,945,98
0.259080648,A1,1075,98
0.18330608,A16,1085,98
0.279132019,A14,1176,98
0.201594976,A17,1284,98
0.070454774,A4,1436,98
0.211465286,A9,1499,98
0.152171471,A8,1587,98
0.214961891,A15,1708,98
0.154840426,A2,1746,98
0.204332887,A13,1775,98
0.528676269,A6,152,99
0.271451312,A12,184,99
0.188726017,A11,215,99
0.154017275,A19,248,99
0.144192233,A7,326,99
0.233144487,A10,461,99
0.331640924,A20,572,99
0.128681542,A3,899,99
0.291890389,A18,937,99
0.132168506,A5,946,99
0.190209817,A1,1076,99
0.181830168,A16,1086,99
0.212213526,A14,1177,99
0.211860631,A17,1285,99
